conn prev LSN,conn last LSN,page nr,nr in page,transaction num,this LSN,previous LSN,undo next LSN,data length,sequence nr,client index,record type,derived record type,transaction id,flag,is split?,redo operation,undo operation,deriv redo,deriv undo,redo offset,redo length,undo offset,undo length,target attribute,lcn to follow?,record offset,attribute offset,MFT cluster index,target VCN,target LCN,deriv inum,em_MFT seq value,em_USN usn,em_ATTR filename
0,1078622,57,8,115,1078395,1078376,1078376,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,2272,0,0,0,428,0,,2272,
0,1078622,57,9,115,1078417,1078395,1078395,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1078622,57,10,115,1078436,1078417,1078417,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,6,9,50,39,,,
0,1078622,57,11,115,1078449,1078436,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2348755440,0,,,
0,1078622,57,12,121,1078460,0,0,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,0,9,50,36,,,
0,1078622,57,13,121,1078477,1078460,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,1128980695,0,,,
0,1078622,57,14,127,1078488,0,0,1024,0,0,1,transaction,24,4,False,29,0,unknown,No-Operation,40,984,1024,0,24,0,0,0,0,0,4090875904,0,,,
0,1078622,57,15,127,1078622,1078488,1078488,224,0,0,1,transaction,24,4,False,30,0,unknown,No-Operation,40,184,224,0,24,0,0,0,0,0,4090875904,0,,,
1078622,1079275,58,0,127,1078656,1078622,1078622,1344,0,0,1,transaction,24,5,True,31,0,Dirty Page Table Dump,No-Operation,40,1304,1344,0,24,0,0,0,0,0,4090875904,0,,,
1078622,1079275,58,1,139,1078838,0,0,112,0,0,2,checkpoint,0,0,False,1,0,Compensation Log Record,No-Operation,0,0,29901,16,0,0,29912,16,0,1078622,1078656,4314488,,,
1078622,1079275,58,2,21,1078858,0,0,168,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,64,104,64,24,1,56,32,2,1,598,5,,,
1078622,1079275,58,3,21,1078885,1078858,1078858,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1288,0,0,44,0,,,
1078622,1079275,58,4,21,1078910,1078885,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,6,0,,,
1078622,1079275,58,5,141,1078921,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1078622,1079275,58,6,141,1078940,1078921,1078921,104,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,64,104,0,584,1,2360,0,0,0,428,0,,2360,
1078622,1079275,58,7,141,1078959,1078940,1078940,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1078622,1079275,58,8,141,1078978,1078959,1078959,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,2,1,598,5,,,
1078622,1079275,58,9,141,1078991,1078978,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2349311344,0,,,
1078622,1079275,58,10,51,1079002,0,0,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
1078622,1079275,58,11,51,1079014,1079002,1079002,48,0,0,1,transaction,24,2,False,0,3,No-Operation,Deallocate File Record Segment,40,0,40,8,24,1,0,0,0,10,51,40,,,
1078622,1079275,58,12,51,1079026,1079014,1079014,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,104,1,0,0,0,0,594,0,,,
1078622,1079275,58,13,51,1079038,1079026,1079026,144,0,0,1,transaction,24,4,False,14,15,Add Index Entry Allocation,Delete Index Entry Allocation,40,104,144,0,64,1,0,1608,0,0,44,0,,,
1078622,1079275,58,14,51,1079062,1079038,1079038,384,0,0,1,transaction,24,4,False,2,0,Initialize File Record Segment,No-Operation,40,344,384,0,24,1,0,0,0,10,51,40,1,,
1078622,1079275,58,15,51,1079116,1079062,1079062,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1078622,1079275,58,16,51,1079135,1079116,1079116,120,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,80,120,0,584,1,2424,0,0,0,428,0,,2424,
1078622,1079275,58,17,51,1079156,1079135,1079135,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1078622,1079275,58,18,51,1079175,1079156,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2350493920,0,,,
1078622,1079275,58,19,149,1079186,0,0,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,264,0,0,10,51,40,,,
1078622,1079275,58,20,149,1079203,1079186,1079186,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,0,10,51,40,,,
1078622,1079275,58,21,149,1079216,1079203,1079203,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1078622,1079275,58,22,149,1079235,1079216,1079216,120,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,80,120,0,584,1,2504,0,0,0,428,0,,2504,
1078622,1079275,58,23,149,1079256,1079235,1079235,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1078622,1079275,58,24,149,1079275,1079256,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,1592,0,,,
0,1079763,59,0,7,1079286,0,0,152,0,0,1,transaction,24,1,True,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1608,0,0,44,0,,,
0,1079763,59,1,7,1079319,1079286,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
0,1079763,59,2,9,1079330,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1079763,59,3,9,1079349,1079330,1079330,120,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,80,120,0,584,1,2584,0,0,0,428,0,,2584,
0,1079763,59,4,9,1079370,1079349,1079349,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1079763,59,5,9,1079389,1079370,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2350493920,0,,,
0,1079763,59,6,22,1079400,0,0,96,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,56,96,0,24,1,336,0,0,10,51,40,,,
0,1079763,59,7,22,1079418,1079400,1079400,152,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,56,96,56,24,1,56,40,0,10,51,40,,,
0,1079763,59,8,22,1079443,1079418,1079418,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1079763,59,9,22,1079462,1079443,1079443,120,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,80,120,0,584,1,2664,0,0,0,428,0,,2664,
0,1079763,59,10,22,1079483,1079462,1079462,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1079763,59,11,22,1079502,1079483,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,1432,0,,,
0,1079763,59,12,39,1079513,0,0,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1608,0,0,44,0,,,
0,1079763,59,13,39,1079538,1079513,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,3050280120,0,,,
0,1079763,59,14,14,1079549,0,0,40,0,0,1,transaction,24,6,False,7,7,Update Resident Value,Update Resident Value,40,106,40,0,24,1,336,56,0,10,51,40,,,
0,1079763,59,15,14,1079560,1079549,1079549,168,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,64,104,64,24,1,56,32,0,10,51,40,,,
0,1079763,59,16,14,1079587,1079560,1079560,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1079763,59,17,14,1079606,1079587,1079587,120,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,80,120,0,584,1,2744,0,0,0,428,0,,2744,
0,1079763,59,18,14,1079627,1079606,1079606,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1079763,59,19,14,1079646,1079627,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,1352,0,,,
0,1079763,59,20,52,1079657,0,0,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1608,0,0,44,0,,,
0,1079763,59,21,52,1079682,1079657,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
0,1079763,59,22,56,1079693,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1079763,59,23,56,1079712,1079693,1079693,120,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,80,120,0,584,1,2824,0,0,0,428,0,,2824,
0,1079763,59,24,56,1079733,1079712,1079712,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1079763,59,25,56,1079752,1079733,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2350493920,0,,,
0,1079763,59,26,64,1079763,0,0,168,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,64,104,64,24,1,56,32,0,10,51,40,,,
1079763,1080174,60,0,64,1079790,1079763,1079763,104,0,0,1,transaction,24,1,True,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1079763,1080174,60,1,64,1079817,1079790,1079790,120,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,80,120,0,584,1,2904,0,0,0,428,0,,2904,
1079763,1080174,60,2,64,1079838,1079817,1079817,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1079763,1080174,60,3,64,1079857,1079838,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,1192,0,,,
1079763,1080174,60,4,71,1079868,0,0,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1608,0,0,44,0,,,
1079763,1080174,60,5,71,1079893,1079868,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
1079763,1080174,60,6,76,1079904,0,0,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,0,10,51,40,,,
1079763,1080174,60,7,76,1079917,1079904,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,6,0,,,
1079763,1080174,60,8,77,1079928,0,0,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1608,0,0,44,0,,,
1079763,1080174,60,9,77,1079953,1079928,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
1079763,1080174,60,10,80,1079964,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1079763,1080174,60,11,80,1079983,1079964,1079964,120,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,80,120,0,584,1,2984,0,0,0,428,0,,2984,
1079763,1080174,60,12,80,1080004,1079983,1079983,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1079763,1080174,60,13,80,1080023,1080004,1080004,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,0,10,51,40,,,
1079763,1080174,60,14,80,1080036,1080023,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2350493920,0,,,
1079763,1080174,60,15,58,1080047,0,0,168,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,64,104,64,24,1,56,32,2,1,598,5,,,
1079763,1080174,60,16,58,1080074,1080047,1080047,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1288,0,0,44,0,,,
1079763,1080174,60,17,58,1080099,1080074,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,6,0,,,
1079763,1080174,60,18,89,1080110,0,0,152,0,0,1,transaction,24,0,False,19,19,Update File Name Root,Update File Name Root,40,56,96,56,24,1,272,64,2,9,50,37,,,
1079763,1080174,60,19,89,1080135,1080110,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,6,0,,,
1079763,1080174,60,20,93,1080146,0,0,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,264,0,0,10,51,40,,,
1079763,1080174,60,21,93,1080163,1080146,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,1316974807,0,,,
1079763,1080174,60,22,36,1080174,0,0,1024,0,0,1,transaction,24,4,False,29,0,unknown,No-Operation,40,984,1024,0,24,0,0,0,0,0,2994745344,0,,,
1080174,1080805,61,0,36,1080308,1080174,1080174,224,0,0,1,transaction,24,5,True,30,0,unknown,No-Operation,40,184,224,0,24,0,0,0,0,0,2994745344,0,,,
1080174,1080805,61,1,36,1080350,1080308,1080308,1344,0,0,1,transaction,24,4,False,31,0,Dirty Page Table Dump,No-Operation,40,1304,1344,0,24,0,0,0,0,0,2994745344,0,,,
1080174,1080805,61,2,122,1080524,0,0,112,0,0,2,checkpoint,0,0,False,1,0,Compensation Log Record,No-Operation,0,0,31587,16,0,0,31598,16,0,1080308,1080350,4321232,,,
1080174,1080805,61,3,34,1080544,0,0,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
1080174,1080805,61,4,34,1080556,1080544,1080544,48,0,0,1,transaction,24,2,False,0,3,No-Operation,Deallocate File Record Segment,40,0,40,8,24,1,0,0,2,10,51,41,,,
1080174,1080805,61,5,34,1080568,1080556,1080556,168,0,0,1,transaction,24,4,False,14,15,Add Index Entry Allocation,Delete Index Entry Allocation,40,128,168,0,64,1,0,1472,0,0,44,0,,,
1080174,1080805,61,6,34,1080595,1080568,1080568,360,0,0,1,transaction,24,4,False,2,0,Initialize File Record Segment,No-Operation,40,320,360,0,24,1,0,0,2,10,51,41,1,,
1080174,1080805,61,7,34,1080646,1080595,1080595,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1080174,1080805,61,8,34,1080665,1080646,1080646,144,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,104,144,0,584,1,3064,0,0,0,428,0,,3064,
1080174,1080805,61,9,34,1080689,1080665,1080665,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1080174,1080805,61,10,34,1080708,1080689,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2351898512,0,,,
1080174,1080805,61,11,82,1080719,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1080174,1080805,61,12,82,1080738,1080719,1080719,144,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,104,144,0,584,1,3168,0,0,0,428,0,,3168,
1080174,1080805,61,13,82,1080762,1080738,1080738,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1080174,1080805,61,14,82,1080781,1080762,1080762,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,2,10,51,41,,,
1080174,1080805,61,15,82,1080794,1080781,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2351898512,0,,,
1080174,1080805,61,16,111,1080805,0,0,168,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,64,104,64,24,1,56,32,2,1,598,5,,,
1080805,1081300,62,1,111,1080840,1080805,1080805,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1288,0,0,44,0,,,
1080805,1081300,62,2,111,1080865,1080840,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,6,0,,,
1080805,1081300,62,3,136,1080876,0,0,1024,0,0,1,transaction,24,4,False,29,0,unknown,No-Operation,40,984,1024,0,24,0,0,0,0,0,2994745344,0,,,
1080805,1081300,62,4,136,1081010,1080876,1080876,224,0,0,1,transaction,24,4,False,30,0,unknown,No-Operation,40,184,224,0,24,0,0,0,0,0,2994745344,0,,,
1080805,1081300,62,5,41,1081044,0,0,112,0,0,2,checkpoint,0,0,False,1,0,Compensation Log Record,No-Operation,0,0,32289,16,0,0,32300,16,0,1081010,0,4324040,,,
1080805,1081300,62,6,131,1081064,0,0,168,0,0,1,transaction,24,2,False,15,14,Delete Index Entry Allocation,Add Index Entry Allocation,40,0,40,128,64,1,0,1472,0,0,44,0,,,
1080805,1081300,62,7,131,1081091,1081064,1081064,176,0,0,1,transaction,24,2,False,6,5,Delete Attribute,Create Attribute,40,0,40,136,24,1,152,0,2,10,51,41,,,New Text Document.txt
1080805,1081300,62,8,131,1081119,1081091,1081091,152,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,112,152,0,24,1,152,0,2,10,51,41,,,secret.txt
1080805,1081300,62,9,131,1081144,1081119,1081119,144,0,0,1,transaction,24,4,False,14,15,Add Index Entry Allocation,Delete Index Entry Allocation,40,104,144,0,64,1,0,1472,0,0,44,0,,,
1080805,1081300,62,10,131,1081168,1081144,1081144,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1080805,1081300,62,11,131,1081187,1081168,1081168,144,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,104,144,0,584,1,3272,0,0,0,428,0,,3272,
1080805,1081300,62,12,131,1081211,1081187,1081187,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1080805,1081300,62,13,131,1081230,1081211,1081211,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1080805,1081300,62,14,131,1081249,1081230,1081230,120,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,80,120,0,584,1,3376,0,0,0,428,0,,3376,
1080805,1081300,62,15,131,1081270,1081249,1081249,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1080805,1081300,62,16,131,1081289,1081270,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2350853456,0,,,
1080805,1081300,62,17,3,1081300,0,0,168,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,64,104,64,24,1,56,32,2,1,598,5,,,
1081300,1081734,63,0,3,1081327,1081300,1081300,152,0,0,1,transaction,24,1,True,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1288,0,0,44,0,,,
1081300,1081734,63,1,3,1081360,1081327,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,6,0,,,
1081300,1081734,63,2,13,1081371,0,0,152,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,56,96,56,24,1,56,40,2,10,51,41,,,
1081300,1081734,63,3,13,1081396,1081371,1081371,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1472,0,0,44,0,,,
1081300,1081734,63,4,13,1081421,1081396,1081396,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1081300,1081734,63,5,13,1081440,1081421,1081421,120,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,80,120,0,584,1,3456,0,0,0,428,0,,3456,
1081300,1081734,63,6,13,1081461,1081440,1081440,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1081300,1081734,63,7,13,1081480,1081461,1081461,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,2,10,51,41,,,
1081300,1081734,63,8,13,1081493,1081480,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2350853456,0,,,
1081300,1081734,63,9,33,1081504,0,0,128,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,88,128,0,24,1,256,152,2,6,47,25,,,
1081300,1081734,63,10,33,1081526,1081504,1081504,80,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,40,80,0,24,1,264,0,2,10,51,41,,,
1081300,1081734,63,11,33,1081542,1081526,1081526,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1081300,1081734,63,12,33,1081561,1081542,1081542,120,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,80,120,0,584,1,3536,0,0,0,428,0,,3536,
1081300,1081734,63,13,33,1081582,1081561,1081561,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1081300,1081734,63,14,33,1081601,1081582,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,560,0,,,
1081300,1081734,63,15,43,1081612,0,0,152,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,56,96,56,24,1,56,40,2,10,51,41,,,
1081300,1081734,63,16,43,1081637,1081612,1081612,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1472,0,0,44,0,,,
1081300,1081734,63,17,43,1081662,1081637,1081637,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1081300,1081734,63,18,43,1081681,1081662,1081662,120,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,80,120,0,584,1,3616,0,0,0,428,0,,3616,
1081300,1081734,63,19,43,1081702,1081681,1081681,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1081300,1081734,63,20,43,1081721,1081702,1081702,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,2,10,51,41,,,
1081300,1081734,63,21,43,1081734,1081721,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2350853456,0,,,
0,1082336,64,0,57,1081745,0,0,1024,0,0,1,transaction,24,5,True,29,0,unknown,No-Operation,40,984,1024,0,24,0,0,0,0,0,2994745344,0,,,
0,1082336,64,1,57,1081887,1081745,1081745,224,0,0,1,transaction,24,4,False,30,0,unknown,No-Operation,40,184,224,0,24,0,0,0,0,0,2994745344,0,,,
0,1082336,64,2,57,1081921,1081887,1081887,1344,0,0,1,transaction,24,4,False,31,0,Dirty Page Table Dump,No-Operation,40,1304,1344,0,24,0,0,0,0,0,2994745344,0,,,
0,1082336,64,3,86,1082095,0,0,112,0,0,2,checkpoint,0,0,False,1,0,Compensation Log Record,No-Operation,0,0,33158,16,0,0,33169,16,0,1081887,1081921,4327548,,,
0,1082336,64,4,87,1082115,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1082336,64,5,87,1082134,1082115,1082115,120,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,80,120,0,584,1,3696,0,0,0,428,0,,3696,
0,1082336,64,6,87,1082155,1082134,1082134,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1082336,64,7,87,1082174,1082155,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2350853456,0,,,
